,4019,15417,26797
509.192,1.090264614,0.341910207,0.202523866
509.399,1.099659539,0.328032443,0.257339854
509.607,1.177576113,0.260799142,0.191573322
509.814,1.146505722,0.340570922,0.270928893
510.021,1.136408287,0.285690196,0.189178375
510.228,1.171387659,0.350009447,0.25333129
510.435,1.200198781,0.353656264,0.237598357
510.642,1.189065358,0.398593564,0.227627283
510.849,1.215103899,0.405744325,0.201141568
511.056,1.27045164,0.367336489,0.235188276
511.263,1.257023638,0.287278517,0.248055424
511.47,1.147639695,0.402664032,0.293947875
511.677,1.320235733,0.357584302,0.258918055
511.884,1.211313579,0.30651463,0.200624487
512.091,1.248641377,0.326640504,0.265540073
512.298,1.257965581,0.334443325,0.174394054
512.505,1.277979979,0.294205693,0.265102258
512.711,1.159173575,0.385850952,0.283993559
512.918,1.298006722,0.302369219,0.257961602
513.125,1.229023005,0.396962677,0.274181722
513.332,1.271818248,0.337589157,0.274475909
513.539,1.246894122,0.382663831,0.17503705
513.746,1.273244489,0.397561348,0.236640655
513.953,1.299050744,0.366367969,0.268833844
514.159,1.32848683,0.385608731,0.293962211
514.366,1.26955459,0.426875794,0.245447103
514.573,1.380857465,0.409056444,0.313345249
514.78,1.310063129,0.312655356,0.262352947
514.986,1.314614218,0.388078428,0.260198423
515.193,1.306630437,0.362057207,0.245075396
515.4,1.265856772,0.393955755,0.228638423
515.607,1.311198223,0.353525051,0.342892435
515.813,1.330438866,0.379193763,0.241065888
516.02,1.30434332,0.439839102,0.261122663
516.227,1.367897175,0.396800038,0.206772934
516.433,1.380771703,0.404109742,0.245965098
516.64,1.376239033,0.376613815,0.23714924
516.847,1.384746017,0.341965186,0.255037273
517.053,1.405191452,0.367298856,0.244238698
517.26,1.365944922,0.397719068,0.292167336
517.467,1.376374747,0.400637988,0.278783971
517.673,1.433507284,0.522290391,0.260411005
517.88,1.441507992,0.376163083,0.303326369
518.086,1.420135136,0.386482312,0.27751037
518.293,1.400898122,0.394933016,0.241100584
518.499,1.417580979,0.494140082,0.298795481
518.706,1.468520097,0.497066783,0.202302332
518.912,1.495105078,0.467920068,0.288927212
519.119,1.398255516,0.513516476,0.241556474
519.325,1.385173455,0.463318084,0.294799598
519.532,1.417545356,0.439526683,0.311595315
519.738,1.473952053,0.45550502,0.240732121
519.945,1.370494335,0.444403646,0.2810098
520.151,1.413386016,0.423481485,0.307809511
520.358,1.368062742,0.453757411,0.338537021
520.564,1.400170486,0.410793031,0.317079174
520.771,1.447490512,0.431780964,0.269412828
520.977,1.497267394,0.365983377,0.362990751
521.183,1.508328085,0.417495873,0.395659459
521.39,1.449662342,0.465591863,0.327644629
521.596,1.514533283,0.444046394,0.283675226
521.802,1.46931683,0.424308428,0.342674378
522.009,1.508612714,0.486494036,0.244083233
522.215,1.479950093,0.416505067,0.334248046
522.421,1.479717103,0.41338034,0.35211603
522.628,1.460335803,0.441533231,0.337937761
522.834,1.503661238,0.464001786,0.247952835
523.04,1.506117374,0.537168137,0.332559212
523.246,1.567978984,0.483524582,0.327257735
523.453,1.515860082,0.483249319,0.268054662
523.659,1.503832886,0.488706368,0.30498717
523.865,1.521663692,0.442567912,0.271385205
524.071,1.516518459,0.428792993,0.298235303
524.277,1.459198283,0.480333628,0.318533068
524.484,1.559212472,0.493099122,0.306219841
524.69,1.56396032,0.485358508,0.32397798
524.896,1.479138118,0.463171338,0.275152852
525.102,1.479408839,0.386027927,0.326682635
525.308,1.593418768,0.50139019,0.350104634
525.514,1.515730615,0.406317823,0.33441244
525.72,1.550359393,0.459544368,0.302032582
525.926,1.540847479,0.518809853,0.232278796
526.132,1.535316261,0.462943067,0.358174585
526.338,1.51673279,0.450390987,0.370319181
526.544,1.556033579,0.380867708,0.297908114
526.75,1.517299914,0.463178844,0.288557847
526.957,1.57088466,0.584444545,0.364545241
527.163,1.550191176,0.517200843,0.333498092
527.368,1.618668517,0.493992731,0.261318899
527.574,1.603069929,0.487493325,0.310881759
527.78,1.615362913,0.500665952,0.273664543
527.986,1.569300708,0.457632901,0.31599106
528.192,1.63403204,0.476237722,0.392268961
528.398,1.657936819,0.404009793,0.272045101
528.604,1.600835734,0.508103322,0.31876903
528.81,1.549305459,0.513151901,0.37155811
529.016,1.589199879,0.406379649,0.302425977
529.222,1.598614936,0.432350191,0.292302683
529.428,1.62070144,0.555535934,0.318806964
529.633,1.569954289,0.510239591,0.32792207
529.839,1.595327002,0.450028719,0.330852088
530.045,1.665116339,0.494044829,0.329172902
530.251,1.590916637,0.490770383,0.231357248
530.457,1.580634356,0.454051561,0.329109487
530.663,1.623088504,0.424859694,0.320005865
530.868,1.513904537,0.480768999,0.329274667
531.074,1.554490087,0.455678188,0.299698645
531.28,1.616059115,0.517266065,0.366496949
531.485,1.604124801,0.555130711,0.34892944
531.691,1.589258918,0.450685862,0.321717844
531.897,1.666782259,0.439961396,0.301191068
532.103,1.643558841,0.508840909,0.348891092
532.308,1.612156815,0.479355377,0.372052953
532.514,1.585531751,0.467707155,0.34675434
532.72,1.588258711,0.488358923,0.338671283
532.925,1.555380151,0.528482581,0.285254368
533.131,1.632553777,0.465468968,0.293857575
533.336,1.698351817,0.447825867,0.320433191
533.542,1.652673188,0.53505964,0.294403496
533.748,1.686440707,0.469511342,0.326211654
533.953,1.658890619,0.517992922,0.382019911
534.159,1.628684258,0.519034163,0.368320961
534.364,1.652467584,0.52241137,0.377024492
534.57,1.549287936,0.450873269,0.328479441
534.775,1.637079259,0.380928374,0.30937378
534.981,1.612556502,0.506327281,0.315491147
535.186,1.6857602,0.400946149,0.344055198
535.392,1.601962709,0.491053743,0.353037799
535.597,1.640077995,0.462435786,0.341255814
535.803,1.668736929,0.469112789,0.395399575
536.008,1.639873222,0.503250637,0.441652489
536.214,1.642570049,0.52138873,0.281103037
536.419,1.693818248,0.472059855,0.302591933
536.624,1.691629785,0.394412498,0.415451362
536.83,1.738568016,0.525943942,0.300203617
537.035,1.691575442,0.504866786,0.264347995
537.241,1.662047308,0.540900007,0.39493693
537.446,1.649440331,0.455005345,0.342821598
537.651,1.618677662,0.541374162,0.379011551
537.857,1.664224947,0.471537651,0.29366836
538.062,1.64368602,0.553016427,0.368819833
538.267,1.66922342,0.524191413,0.413544392
538.472,1.727961295,0.545728031,0.34621748
538.678,1.660458388,0.473799252,0.414046443
538.883,1.67525718,0.484678492,0.296418142
539.088,1.640841534,0.510823975,0.33039517
539.293,1.663329119,0.555660807,0.337358712
539.499,1.660949651,0.547402544,0.36719582
539.704,1.678084777,0.450643631,0.371976439
539.909,1.716946276,0.587170348,0.351454278
540.114,1.645710579,0.529224907,0.328822028
540.319,1.749737955,0.516833965,0.396888433
540.525,1.676807248,0.554216447,0.300591942
540.73,1.698897344,0.479500571,0.321843112
540.935,1.689767379,0.465563777,0.400475132
541.14,1.689256871,0.493672879,0.295336445
541.345,1.704333462,0.539345849,0.343643339
541.55,1.718308681,0.480819935,0.380606826
541.755,1.720464655,0.497147061,0.340635165
541.96,1.691499347,0.548867804,0.357348102
542.165,1.627733247,0.474853347,0.403133681
542.37,1.692867927,0.536337873,0.308917801
542.575,1.708860488,0.515471686,0.341055595
542.78,1.771291124,0.527405645,0.28761043
542.985,1.702024742,0.539089198,0.283117829
543.19,1.699739544,0.545141736,0.293829527
543.395,1.654514172,0.470964834,0.322951105
543.6,1.713898575,0.451220813,0.394291963
543.805,1.68399567,0.447137071,0.365363994
544.01,1.74420311,0.509104513,0.369475198
544.215,1.776554264,0.536156397,0.333942638
544.42,1.681293776,0.498430312,0.388799393
544.625,1.705083374,0.433268659,0.348597658
544.83,1.678715318,0.5134842,0.362452617
545.035,1.680978561,0.5027398,0.330155262
545.239,1.719598906,0.55708142,0.394848654
545.444,1.698621302,0.603290052,0.366854558
545.649,1.71463753,0.553612964,0.417499654
545.854,1.764994372,0.535173772,0.29407157
546.059,1.751579776,0.611910334,0.350173958
546.263,1.662753678,0.49342095,0.383511562
546.468,1.7642221,0.558082533,0.355704787
546.673,1.697776709,0.501126879,0.350979298
546.878,1.760939825,0.482739756,0.348439917
547.082,1.695245275,0.565328107,0.360701562
547.287,1.754440068,0.501111489,0.391809656
547.492,1.72094842,0.590185876,0.346142574
547.697,1.72454565,0.57347228,0.361329389
547.901,1.742433562,0.468073552,0.34403469
548.106,1.728731086,0.57174335,0.364869017
548.311,1.748233693,0.585699021,0.351715313
548.515,1.768767295,0.497954829,0.433115988
548.72,1.753093354,0.499391726,0.307083574
548.924,1.685600041,0.512097593,0.293573345
549.129,1.671491101,0.577875996,0.372286571
549.334,1.7190078,0.525894765,0.37698943
549.538,1.725597808,0.484740412,0.28642882
549.743,1.671646172,0.54507213,0.319256266
549.947,1.711858626,0.5598571,0.370092792
550.152,1.68220359,0.531243181,0.308685
550.356,1.705753232,0.504907515,0.351170443
550.561,1.739029612,0.536799104,0.355906136
550.765,1.765560346,0.51105661,0.407471928
550.97,1.716052211,0.539251911,0.246079668
551.174,1.674420208,0.502277251,0.362834618
551.379,1.717239779,0.482985738,0.378618788
551.583,1.727191601,0.58541826,0.323292792
551.788,1.683417746,0.528507534,0.364535171
551.992,1.688422325,0.491439979,0.298827404
552.196,1.715631004,0.494655487,0.375134279
552.401,1.705312781,0.484139164,0.321377722
552.605,1.673934507,0.520119716,0.28072797
552.81,1.739449953,0.472908561,0.349716242
553.014,1.70663569,0.583777987,0.363199698
553.218,1.697662305,0.532651236,0.304963242
553.423,1.728726096,0.473372607,0.346062184
553.627,1.721959493,0.494214874,0.344879178
553.831,1.730238785,0.527344302,0.365340916
554.035,1.725621327,0.524441826,0.36496322
554.24,1.698387711,0.499675012,0.382701284
554.444,1.647122909,0.511475981,0.330244265
554.648,1.786228109,0.444627511,0.279596484
554.852,1.684321197,0.469980559,0.278433076
555.057,1.673273548,0.443332049,0.315364231
555.261,1.694122269,0.477697482,0.322895424
555.465,1.773439362,0.543517916,0.318669261
555.669,1.666133612,0.468902824,0.366888828
555.873,1.697653609,0.583827075,0.334693607
556.078,1.654129136,0.47445147,0.339901694
556.282,1.719930409,0.555761237,0.41243737
556.486,1.675214251,0.525729586,0.409702554
556.69,1.74759099,0.518912318,0.37203065
556.894,1.678586709,0.533247419,0.355228299
557.098,1.68640255,0.49938584,0.261495296
557.302,1.68961513,0.588761395,0.3825683
557.506,1.730674577,0.533822877,0.300638865
557.71,1.629114917,0.634087356,0.305106741
557.914,1.679901458,0.443877745,0.340172995
558.118,1.760685358,0.49431429,0.393608691
558.322,1.679364294,0.471340787,0.363292581
558.526,1.663310379,0.515047214,0.343516973
558.73,1.640872565,0.480137799,0.341886562
558.934,1.615969523,0.531196118,0.338008863
559.138,1.553271461,0.470200992,0.344177834
559.342,1.664625253,0.588274748,0.409778008
559.546,1.732759064,0.552296174,0.273372928
559.75,1.580841797,0.491747372,0.391171804
559.954,1.688389936,0.52139464,0.271408974
560.158,1.666591015,0.486765424,0.330067853
560.362,1.696419116,0.442910468,0.277208767
560.565,1.655905887,0.499952621,0.372694438
560.769,1.670919535,0.445310889,0.343525437
560.973,1.612784922,0.541946566,0.307319611
561.177,1.638143907,0.520122289,0.379451164
561.381,1.641002909,0.507841725,0.328668553
561.585,1.675892561,0.477042892,0.356514552
561.788,1.632454144,0.459585122,0.303367582
561.992,1.590015805,0.535195569,0.322061354
562.196,1.667529019,0.522584253,0.290276751
562.4,1.605823728,0.455098261,0.360378964
562.603,1.621415997,0.455620326,0.380662514
562.807,1.598920552,0.447661218,0.319590994
563.011,1.665131148,0.474005137,0.320058585
563.214,1.63612513,0.477537352,0.357524897
563.418,1.673019619,0.53876603,0.317707925
563.622,1.60768313,0.547078817,0.247439528
563.825,1.606176007,0.487424904,0.289706583
564.029,1.681684164,0.380535955,0.328197029
564.233,1.663322276,0.559072739,0.393492211
564.436,1.651476396,0.423057127,0.338065527
564.64,1.732469595,0.550548992,0.28834128
564.843,1.656376651,0.534471252,0.411430973
565.047,1.6328259,0.505299309,0.290486912
565.25,1.613473902,0.466862004,0.230957529
565.454,1.54068858,0.470005974,0.378883051
565.658,1.556001504,0.544119732,0.329141756
565.861,1.62854086,0.515382811,0.322709899
566.065,1.633065472,0.466335051,0.28495623
566.268,1.619382564,0.425808049,0.294041768
566.471,1.607262336,0.471959554,0.284865019
566.675,1.691240994,0.515492477,0.33289913
566.878,1.583986598,0.435642736,0.310699325
567.082,1.613832446,0.568326691,0.272389792
567.285,1.574103611,0.508462093,0.267737561
567.489,1.625244593,0.460832824,0.403554787
567.692,1.625509032,0.507948645,0.273678471
567.895,1.525656278,0.508561155,0.29560914
568.099,1.552924136,0.398483521,0.314452528
568.302,1.55435951,0.360240033,0.365739647
568.505,1.567065185,0.428787572,0.303652082
568.709,1.532302161,0.519280333,0.344406196
568.912,1.540621993,0.446000613,0.351373461
569.115,1.542186205,0.460116866,0.301956408
569.319,1.536738044,0.498650991,0.373236555
569.522,1.51123952,0.375225752,0.297696502
569.725,1.502555744,0.467487035,0.276239096
569.928,1.558348346,0.436694829,0.263410493
570.132,1.589474067,0.444248713,0.366322021
570.335,1.539247301,0.440707303,0.338469899
570.538,1.564072724,0.490369169,0.28366608
570.741,1.559806155,0.457896801,0.333395558
570.944,1.543293204,0.423237721,0.329651676
571.148,1.531646542,0.412418594,0.317306024
571.351,1.576251736,0.468699738,0.427114418
571.554,1.528261921,0.507428587,0.306090469
571.757,1.458967274,0.515149836,0.249195513
571.96,1.543786984,0.429712613,0.32338768
572.163,1.448360617,0.488671925,0.345741388
572.366,1.476697843,0.506135598,0.2604545
572.569,1.585545885,0.416417544,0.298626328
572.772,1.524239185,0.393017182,0.352900073
572.975,1.501273212,0.480618378,0.304518598
573.178,1.488237309,0.412638948,0.304961072
573.381,1.473590467,0.434633202,0.286832042
573.584,1.51012998,0.519597583,0.37026679
573.787,1.4556715,0.370576506,0.306557999
573.99,1.548592927,0.393196711,0.337378828
574.193,1.509481348,0.446309831,0.376625116
574.396,1.478481029,0.469905015,0.330155145
574.599,1.487300209,0.457815323,0.205662549
574.802,1.517777404,0.369355079,0.238120367
575.005,1.517766005,0.459701042,0.326316877
575.208,1.443203395,0.400511142,0.290552962
575.411,1.48944866,0.518743635,0.236075369
575.614,1.425826222,0.393535189,0.254244937
575.817,1.482690009,0.402665873,0.263781224
576.019,1.486471251,0.387214836,0.250336948
576.222,1.484756457,0.460963922,0.308283413
576.425,1.386323772,0.486473317,0.350875579
576.628,1.468121473,0.378355871,0.349300072
576.831,1.489500599,0.462185097,0.344492747
577.033,1.510652519,0.380354153,0.326490765
577.236,1.46164778,0.499061439,0.283720652
577.439,1.431846,0.403903126,0.330241191
577.642,1.441893704,0.42956642,0.262206375
577.844,1.42300825,0.37799539,0.286290358
578.047,1.449256433,0.415283116,0.321307503
578.25,1.479708147,0.412647639,0.308460547
578.452,1.428180661,0.35545421,0.329094183
578.655,1.411519091,0.4264477,0.286248264
578.858,1.492741577,0.337070163,0.329805996
579.06,1.360336492,0.516240827,0.389132973
579.263,1.404085888,0.42130861,0.33779973
579.465,1.505789903,0.365015265,0.256583457
579.668,1.445527306,0.399638251,0.284411146
579.871,1.342221736,0.393226538,0.256636585
580.073,1.41029513,0.35332375,0.323049031
580.276,1.427276825,0.412799316,0.330987683
580.478,1.410291575,0.43342056,0.319339702
580.681,1.477821349,0.420404462,0.295095939
580.883,1.439821641,0.361658686,0.352026149
581.086,1.397965624,0.412497196,0.297765443
581.288,1.382805076,0.397998341,0.289657497
581.491,1.40975133,0.392990186,0.237840695
581.693,1.433836841,0.447128856,0.28647492
581.896,1.376175562,0.378141275,0.320025185
582.098,1.335366002,0.387840215,0.280327049
582.301,1.407074352,0.421775145,0.31348083
582.503,1.345520835,0.438540788,0.299116916
582.705,1.401554006,0.419025365,0.21217145
582.908,1.412381852,0.386072228,0.288657027
583.11,1.394754585,0.377669433,0.272606974
583.312,1.413595489,0.339542197,0.248372854
583.515,1.298238801,0.418986851,0.298921924
583.717,1.349137529,0.433432145,0.292131335
583.919,1.305741073,0.418150169,0.250859983
584.122,1.349250887,0.394107337,0.301845028
584.324,1.290000205,0.396688847,0.242523206
584.526,1.329300891,0.442928892,0.259467276
584.728,1.407053934,0.434240267,0.296680739
584.931,1.295476206,0.529600569,0.229143821
585.133,1.3796977,0.422940384,0.264768046
585.335,1.361634447,0.4275711,0.27578293
585.537,1.354870958,0.397670388,0.251843077
585.74,1.302606325,0.444277716,0.249156857
585.942,1.403905244,0.409177899,0.236962197
586.144,1.299016027,0.408277664,0.274039846
586.346,1.339093731,0.403064684,0.27096956
586.548,1.294984846,0.286034753,0.24281612
586.75,1.346795422,0.425686337,0.210778629
586.952,1.340268875,0.309572162,0.251008172
587.154,1.321114189,0.396925618,0.334022959
587.357,1.339492011,0.40121108,0.273048002
587.559,1.336640639,0.398900069,0.204595212
587.761,1.246523422,0.339504892,0.176091428
587.963,1.202458386,0.38752381,0.295872446
588.165,1.281613104,0.349813723,0.259413343
588.367,1.261218764,0.449972159,0.263158978
588.569,1.33969378,0.311758734,0.23866319
588.771,1.313637748,0.382515077,0.258754908
588.973,1.318745825,0.436920631,0.303801751
589.175,1.308020779,0.402976636,0.313756802
589.377,1.272208301,0.340680347,0.269803237
589.578,1.318398449,0.428999208,0.265086447
589.78,1.228681235,0.358742748,0.283252349
589.982,1.419520419,0.381918645,0.275262597
590.184,1.296268551,0.434215384,0.19565912
590.386,1.326330962,0.368550585,0.283328222
590.588,1.231169072,0.337583595,0.289227803
590.79,1.335852136,0.401143423,0.257137074
590.992,1.278574681,0.338078545,0.282270939
591.193,1.312967918,0.387427652,0.273080299
591.395,1.344654066,0.390200101,0.283241713
591.597,1.191091517,0.371102903,0.292386226
591.799,1.258295624,0.436081535,0.266279728
592,1.216523746,0.383071577,0.223935339
592.202,1.244285853,0.380680357,0.248395653
592.404,1.27297339,0.397723849,0.297365625
592.606,1.220966811,0.411626347,0.24802258
592.807,1.196906802,0.451811864,0.196658996
593.009,1.259308148,0.402664599,0.287397682
593.211,1.266671269,0.326692521,0.24824671
593.412,1.250977156,0.424638977,0.290154743
593.614,1.215467737,0.461412399,0.241486507
593.816,1.239551079,0.320866634,0.259323982
594.017,1.27490553,0.392250691,0.268187875
594.219,1.265091393,0.365037835,0.29881338
594.421,1.255225577,0.377323415,0.259168545
594.622,1.200226292,0.394248663,0.313908367
594.824,1.258952765,0.406405708,0.273576541
595.025,1.213849606,0.404703499,0.248947773
595.227,1.223227321,0.310189475,0.305817996
595.428,1.287366226,0.30495911,0.257063561
595.63,1.211947723,0.348148407,0.194311129
595.831,1.195972891,0.323955429,0.296409796
596.033,1.287162327,0.374457265,0.250120253
596.234,1.191144224,0.340875569,0.323519608
596.436,1.25273315,0.39785274,0.291576556
596.637,1.196570033,0.380486018,0.227110992
596.839,1.152763621,0.280795042,0.237120624
597.04,1.16640765,0.358923867,0.263667094
597.241,1.208055428,0.372790443,0.281569589
597.443,1.246597466,0.395943248,0.284792172
597.644,1.145556504,0.423287631,0.294853554
597.846,1.206797034,0.349497972,0.252865206
598.047,1.207662771,0.425251281,0.249673133
598.248,1.193151194,0.381844866,0.285981566
598.45,1.262974516,0.380753794,0.254024036
598.651,1.186989331,0.325257146,0.297989978
598.852,1.277430293,0.372193875,0.192397692
599.053,1.249270643,0.347153355,0.252624488
599.255,1.275886898,0.368171324,0.312288267
599.456,1.19909119,0.313872138,0.319667148
599.657,1.239926043,0.384313118,0.220334107
599.858,1.209330331,0.349170859,0.215811342
600.06,1.236350131,0.279638856,0.346985095
600.261,1.193679724,0.308340767,0.261845508
600.462,1.275480834,0.412186386,0.234271346
600.663,1.172312749,0.379721891,0.206943337
600.864,1.199987549,0.361756754,0.26104441
601.066,1.146886814,0.355818863,0.244739402
601.267,1.222016676,0.339153549,0.223067085
601.468,1.154028335,0.307952161,0.200798243
601.669,1.113569683,0.304804218,0.228234091
601.87,1.212017537,0.311372146,0.263181698
602.071,1.137392904,0.346072863,0.210883302
602.272,1.193316922,0.371871361,0.132723151
602.473,1.185583297,0.352389065,0.278883006
602.674,1.150563638,0.328090085,0.201015506
602.875,1.184712991,0.302810759,0.266410122
603.076,1.159555696,0.386420116,0.238396116
603.277,1.174223811,0.362023637,0.211717848
603.478,1.137450079,0.306659078,0.256220049
603.679,1.111460257,0.357619069,0.229422957
603.88,1.21857854,0.357643363,0.215890056
604.081,1.141583787,0.335994201,0.168271868
604.282,1.136948023,0.354339364,0.209956839
604.483,1.214680446,0.328679667,0.19278591
604.684,1.134597621,0.334841341,0.17893104
604.885,1.175714303,0.338395149,0.208840535
605.085,1.088778683,0.36754208,0.237933494
605.286,1.219793453,0.395967083,0.174324538
605.487,1.14276423,0.326157595,0.199433427
605.688,1.112307851,0.329061692,0.181988578
605.889,1.087051141,0.353340024,0.198418634
606.09,1.187166668,0.270154043,0.199539778
606.29,1.118294021,0.317815514,0.21332648
606.491,1.059954395,0.241202204,0.242788639
606.692,1.067195941,0.341157491,0.27290602
606.893,1.113741891,0.275386561,0.183240863
607.093,1.088838133,0.297880068,0.228769616
607.294,1.124002052,0.42422576,0.249314136
607.495,1.092250574,0.323753824,0.243375245
607.695,1.03627604,0.293733631,0.179679153
607.896,1.128315352,0.339154418,0.202395069
608.097,1.08625313,0.291103261,0.197342486
608.297,1.044799641,0.329662907,0.203096054
608.498,1.090474232,0.367077087,0.241369918
608.699,1.086947263,0.331201993,0.244960682
608.899,1.075074752,0.281011013,0.283217318
609.1,1.068013797,0.295530888,0.174400065
609.3,1.126961814,0.24794916,0.249717167
609.501,0.99906362,0.341348732,0.213061119
609.702,1.08014034,0.333160879,0.211125399
609.902,1.03105518,0.230528666,0.203801533
610.103,1.143913943,0.329872278,0.211782696
610.303,1.050635824,0.344994456,0.216487998
610.504,1.031422624,0.291577176,0.247996975
610.704,1.033157926,0.306051676,0.157083744
610.905,1.085535641,0.311255916,0.252847163
611.105,1.033996079,0.33718745,0.179127988
611.305,1.05703077,0.314418809,0.238518674
611.506,1.056417983,0.272524429,0.194278404
611.706,1.067104105,0.263397657,0.217309576
611.907,1.027802251,0.301482851,0.188220553
612.107,0.91116948,0.291254511,0.231163653
612.307,0.984286371,0.355032536,0.223969541
612.508,0.973231646,0.304792532,0.237824097
612.708,1.031853583,0.356203419,0.18584654
612.908,1.034579396,0.337025961,0.242094854
613.109,0.985494854,0.317352596,0.192932266
613.309,1.009372601,0.272605432,0.213607861
613.509,1.00537145,0.328085387,0.276903921
613.71,0.989612706,0.308928012,0.216019561
613.91,0.98087749,0.259618858,0.128719243
614.11,1.007688376,0.298734977,0.242908867
614.31,0.957416194,0.274760678,0.196185801
614.51,1.026333397,0.289297426,0.195814967
614.711,0.970437547,0.363101163,0.200010444
614.911,0.990600019,0.267348362,0.190592721
615.111,1.030454424,0.32510851,0.211424429
615.311,1.000532136,0.291560899,0.167479175
615.511,0.951074863,0.310128868,0.213643001
615.711,0.959885575,0.317906165,0.194565134
615.912,0.962676546,0.290237001,0.168286234
616.112,0.971005957,0.317717732,0.171778289
616.312,0.929673499,0.256080532,0.230270499
616.512,1.003650048,0.331054111,0.212562987
616.712,0.920139422,0.222795987,0.172899269
616.912,0.955215826,0.299200896,0.207654957
617.112,0.969261003,0.316900909,0.193457831
617.312,0.887494565,0.283172483,0.155294233
617.512,0.941754874,0.232172599,0.134011798
617.712,0.930087252,0.310637239,0.20883157
617.912,0.898023555,0.296885416,0.197671
618.112,0.907756941,0.276262631,0.185709246
618.312,0.88426559,0.277272054,0.17475804
618.512,0.876297797,0.361285733,0.204818054
618.712,0.876649126,0.301201664,0.17761567
618.912,0.921830343,0.286321201,0.206962563
619.112,0.910771637,0.276076808,0.207215118
619.311,0.958890073,0.261649079,0.179413041
619.511,0.862638655,0.259233695,0.172620259
619.711,0.829346229,0.24755851,0.190359459
619.911,0.92329134,0.257486317,0.25128575
620.111,0.857590877,0.311070609,0.203214769
620.311,0.887510091,0.244204788,0.204155052
620.51,0.932634352,0.262838515,0.236746078
620.71,0.866368094,0.262195169,0.172379027
620.91,0.897616382,0.244318608,0.201858529
621.11,0.877917237,0.215520763,0.147997567
621.309,0.842273954,0.250020768,0.19004599
621.509,0.927934964,0.292490268,0.128465781
621.709,0.880630687,0.23046448,0.189837535
621.909,0.846283759,0.23431687,0.198437499
622.108,0.855465247,0.247458699,0.132397919
622.308,0.847855449,0.273886542,0.214532978
622.508,0.895772838,0.219466722,0.188033291
622.707,0.81973247,0.253756609,0.153006033
622.907,0.888280539,0.273134457,0.161179729
623.106,0.810585527,0.284389445,0.171033825
623.306,0.861620992,0.282604637,0.170680585
623.506,0.877909359,0.263483697,0.235150876
623.705,0.853208652,0.240274673,0.21680066
623.905,0.782122446,0.339880961,0.15176213
624.104,0.855107392,0.231214626,0.190352451
624.304,0.798240333,0.24900954,0.134822483
624.503,0.81589924,0.192155461,0.161271215
624.703,0.792322983,0.269758073,0.122512102
624.902,0.848582027,0.268058128,0.130915341
625.102,0.797483332,0.187862647,0.152606239
625.301,0.742083995,0.250684553,0.141614246
625.501,0.838463018,0.199363502,0.174637603
625.7,0.796272046,0.21358679,0.164892457
625.899,0.842207587,0.255584527,0.199864325
626.099,0.788211042,0.262108321,0.172222365
626.298,0.814861692,0.19624404,0.169068334
626.498,0.77492383,0.231763137,0.183710564
626.697,0.783168487,0.212556994,0.135761938
626.896,0.769410494,0.207590354,0.161215109
627.096,0.78202997,0.275786002,0.173364462
627.295,0.762310285,0.253655807,0.160237149
627.494,0.788879735,0.233039214,0.15004836
627.694,0.760285079,0.190314338,0.175689826
627.893,0.774875216,0.189767795,0.150220238
628.092,0.766770642,0.22162142,0.17221344
628.291,0.73092912,0.220625367,0.163625571
