,4034,15757,27010
567.692,0.983609517,1.546109048,0.947350553
567.895,0.941548844,1.548974202,1.06634266
568.099,0.912550601,1.530762264,1.050718846
568.302,0.860100604,1.529288228,1.061804831
568.505,0.905405209,1.53317291,0.998419357
568.709,0.894580607,1.517823063,1.006142769
568.912,0.880356666,1.533269959,1.034371559
569.115,0.931217577,1.521041033,1.03628282
569.319,0.849934589,1.54358288,1.047548562
569.522,0.901551204,1.569377777,1.053594677
569.725,0.886223337,1.516644057,0.98724197
569.928,0.923596244,1.52205271,1.044185672
570.132,0.95356649,1.527331311,1.041549214
570.335,0.92435014,1.521460988,0.979843043
570.538,0.889633217,1.525040415,0.9794591
570.741,0.845666768,1.516458519,0.974101738
570.944,0.955786247,1.491868917,0.981084876
571.148,0.909027454,1.501002943,1.028655124
571.351,0.869308272,1.485218661,1.067824527
571.554,0.842189068,1.522106051,0.953591815
571.757,0.891834491,1.492860081,1.038293351
571.96,0.920764924,1.467486618,0.974368043
572.163,0.829374283,1.495428209,1.011415006
572.366,0.87900212,1.493735729,1.024793979
572.569,0.909273592,1.50213301,1.001684367
572.772,0.864914181,1.486656777,1.076787681
572.975,0.892728016,1.491165719,0.973451468
573.178,0.863727263,1.495647548,1.012764759
573.381,0.852972671,1.4769811,0.989085044
573.584,0.873639783,1.482577955,0.991243136
573.787,0.848537348,1.480653543,0.951207346
573.99,0.892266998,1.486525925,1.050669984
574.193,0.808297079,1.463329654,0.943546397
574.396,0.882625093,1.466397017,0.993864137
574.599,0.880903365,1.477871199,0.986060276
574.802,0.882575584,1.451428853,0.946512897
575.005,0.831636157,1.435938983,0.958495255
575.208,0.907065203,1.460808538,1.011118437
575.411,0.923913005,1.455325058,0.903894059
575.614,0.846989735,1.468363514,0.915470239
575.817,0.823598077,1.464302065,0.978831137
576.019,0.841355303,1.450624288,0.949153904
576.222,0.83488332,1.461143295,0.963126854
576.425,0.851801921,1.481076572,1.024900647
576.628,0.840961961,1.467643968,0.971157846
576.831,0.913064758,1.453716327,0.945483044
577.033,0.881743738,1.4525875,0.971947185
577.236,0.899808891,1.436169368,0.960449765
577.439,0.793318852,1.421916283,0.917750083
577.642,0.888761699,1.421899615,0.97726888
577.844,0.881098437,1.400911772,0.923954809
578.047,0.863579053,1.409012789,0.987780884
578.25,0.805482158,1.432191925,0.87018847
578.452,0.870042559,1.431547797,0.906010523
578.655,0.799549426,1.406118805,0.947719955
578.858,0.819828254,1.423768603,0.957035051
579.06,0.872853962,1.410968973,0.971169867
579.263,0.801739413,1.412458041,0.954319869
579.465,0.828178059,1.397166718,1.001061307
579.668,0.823421766,1.411420435,0.977048697
579.871,0.840013396,1.392550228,0.909463812
580.073,0.807629392,1.39773416,0.922078802
580.276,0.851052066,1.407877568,0.965458516
580.478,0.872973861,1.404449687,0.992043432
580.681,0.85629729,1.395449291,0.927675243
580.883,0.799660243,1.382681207,0.877757874
581.086,0.84197756,1.385691173,1.019755012
581.288,0.86091162,1.37114347,0.908377104
581.491,0.808904607,1.351340084,0.902980524
581.693,0.782536044,1.367538034,0.926340063
581.896,0.859983884,1.360661493,0.872766497
582.098,0.848746862,1.368609123,0.910016014
582.301,0.743836963,1.335761437,0.879831133
582.503,0.826512786,1.355743224,0.931394425
582.705,0.809126766,1.364456278,0.94298676
582.908,0.817622736,1.328668761,0.914015736
583.11,0.800895348,1.365288749,0.893835182
583.312,0.768746325,1.351269523,0.929035742
583.515,0.804878841,1.357546081,0.843941584
583.717,0.818831202,1.315699982,0.951636798
583.919,0.89836579,1.359518807,0.927897274
584.122,0.768903486,1.354670419,0.907166103
584.324,0.826745837,1.344134263,0.897844415
584.526,0.765386927,1.335198573,0.883647569
584.728,0.821929336,1.334337813,0.89887062
584.931,0.822249105,1.307925015,0.867417986
585.133,0.817479304,1.325809694,0.847203412
585.335,0.705496995,1.32432911,0.869570953
585.537,0.775825017,1.31056766,0.90109286
