,4017,15890,27655
570.944,1.098357013,1.130846344,0.008917181
571.148,1.127639912,1.127522613,0.008678175
571.351,1.09995767,1.118072655,0.008586807
571.554,1.062138386,1.132304291,0.008819172
571.757,1.06398258,1.109481492,0.00870508
571.96,1.052144228,1.098030444,0.008766251
572.163,1.049743354,1.112974967,0.008628814
572.366,1.065772275,1.117133136,0.008560402
572.569,1.097066744,1.129980955,0.008589716
572.772,1.08162755,1.086213767,0.008541099
572.975,1.083498618,1.127714364,0.008738524
573.178,1.035444287,1.077232057,0.008536512
573.381,1.033960506,1.096232572,0.008552935
573.584,1.087131768,1.077811173,0.008564045
573.787,1.019830749,1.099579004,0.008430309
573.99,1.047034112,1.065542476,0.008464262
574.193,1.101685992,1.06230014,0.00857331
574.396,0.976565495,1.084544826,0.008455197
574.599,1.095693284,1.07991928,0.008519307
574.802,1.029580066,1.063309925,0.00846483
575.005,1.070259389,1.082833458,0.008450723
575.208,0.983238973,1.133614947,0.008661429
575.411,1.009640056,1.121962979,0.008235496
575.614,1.023413349,1.086050455,0.0084413
575.817,1.055237143,1.102928372,0.00855465
576.019,1.027262195,1.062417881,0.0084275
576.222,1.052844715,1.081085867,0.008425683
576.425,1.008520105,1.077704677,0.008358807
576.628,1.025083576,1.087789714,0.008578893
576.831,1.018100385,1.062798518,0.008374381
577.033,0.995459402,1.120305311,0.008371127
577.236,1.001763691,1.083969439,0.008465171
577.439,0.971860976,1.067099736,0.008075533
577.642,1.020520699,1.022862655,0.008216025
577.844,0.966758123,0.999367624,0.008143284
578.047,1.036194721,1.002457342,0.008168736
578.25,0.984729529,1.054305308,0.008169703
578.452,0.994715599,1.019427267,0.008206577
578.655,1.058811934,1.054629051,0.008197791
578.858,1.017937618,1.03969758,0.008277818
579.06,1.022237208,1.058420655,0.008067458
579.263,0.969393992,1.018106071,0.008156434
579.465,0.948783967,1.06999543,0.007811735
579.668,1.023778529,1.011617346,0.007990982
579.871,0.960450098,1.044003392,0.0080218
580.073,0.997855681,1.033494262,0.008092153
580.276,1.000640668,1.030985171,0.007997244
580.478,0.898498132,1.044042656,0.008050897
580.681,0.982971744,1.004809505,0.008063242
580.883,0.945614089,1.004088627,0.007934746
581.086,0.94541146,1.004172934,0.008171414
581.288,0.990192109,1.005634788,0.007853451
581.491,1.015021394,1.004692986,0.007846307
581.693,1.010995293,1.034020965,0.007814308
581.896,0.922248507,0.965306933,0.007892452
582.098,1.001017678,1.004447971,0.007733238
582.301,0.954335786,0.977324285,0.00783931
582.503,0.979159743,1.013574769,0.007853028
582.705,0.944958191,0.995207228,0.007640771
582.908,1.005445732,0.980630278,0.007847656
583.11,0.897177849,0.991206901,0.007707524
583.312,0.908338961,0.98904859,0.00773235
583.515,0.939955579,0.973061236,0.00777121
583.717,0.88243207,0.957436494,0.007710781
583.919,0.95923486,0.983594232,0.007799233
584.122,0.899393356,0.950901346,0.007666164
584.324,0.946205578,0.990977186,0.007850668
584.526,0.9577997,0.973071672,0.007543814
584.728,0.964000225,0.97571974,0.007600773
584.931,0.982994781,0.982823972,0.007653225
585.133,0.902648754,0.988954073,0.00756363
585.335,0.954203122,0.962527145,0.00750182
585.537,0.93267177,1.005487771,0.007416101
585.74,0.932166268,0.934068898,0.007626902
585.942,0.916749717,0.956899619,0.007602995
586.144,0.919960151,0.914035251,0.007645041
586.346,0.918475584,0.966662645,0.007455215
586.548,0.900352816,0.94125723,0.007521739
586.75,0.932826627,0.933458738,0.007480703
586.952,0.944873253,0.947035512,0.007521755
587.154,0.919399367,0.968580384,0.007410415
587.357,0.942399744,0.951981025,0.007422205
587.559,0.854131585,0.946733259,0.007401535
587.761,0.888284798,0.972762474,0.007344801
587.963,0.895361889,0.957145752,0.00730033
588.165,0.926246211,0.922488383,0.00732133
588.367,0.891674877,0.9101246,0.00744212
588.569,0.871249546,0.949362694,0.007463652
588.771,0.923044589,0.966231121,0.007279006
588.973,0.883555894,0.937956775,0.007310009
589.175,0.875702342,0.957566238,0.007248831
589.377,0.906407622,0.974137787,0.007132866
589.578,0.905904843,0.924895674,0.007173461
589.78,0.91210404,0.942810118,0.007237269
589.982,0.901461739,0.943384304,0.007120128
590.184,0.920772037,0.925578781,0.007283415
590.386,0.895571136,0.969254616,0.007041616
590.588,0.902154357,0.947406319,0.007380107
590.79,0.818539129,0.933963762,0.007258245
590.992,0.846260978,0.91050502,0.00711975
591.193,0.867605852,0.912722364,0.007321261
591.395,0.872476271,0.894919277,0.007187106
591.597,0.870764511,0.885811608,0.00714018
591.799,0.95563363,0.881309404,0.007119939
592,0.87119951,0.91402065,0.007253516
592.202,0.892489876,0.95156594,0.007204271
592.404,0.873631621,0.904644521,0.007136998
592.606,0.879838981,0.916796307,0.007091189
592.807,0.870443085,0.889647243,0.007183939
593.009,0.929363244,0.898308635,0.0071493
593.211,0.935237971,0.916648421,0.007092335
593.412,0.884798851,0.898898557,0.007100174
593.614,0.851112718,0.897870559,0.007201218
593.816,0.876831686,0.938946354,0.007244889
594.017,0.841847606,0.919532091,0.006993181
594.219,0.956037289,0.897568301,0.007148482
594.421,0.885613535,0.880149093,0.00712314
594.622,0.846212783,0.950113709,0.007027201
594.824,0.87296717,0.9011918,0.007050684
595.025,0.846957786,0.903720133,0.006952238
595.227,0.865430203,0.867061751,0.006963362
595.428,0.866665281,0.881834597,0.007114237
595.63,0.870214893,0.917060386,0.006842746
595.831,0.833299165,0.864933692,0.006838642
596.033,0.849472592,0.900726632,0.006912258
596.234,0.84952751,0.943302301,0.006983505
596.436,0.881617361,0.886204887,0.006909045
596.637,0.856482979,0.866171998,0.006864651
596.839,0.810037251,0.889262583,0.006911967
597.04,0.832811118,0.859869578,0.006926823
597.241,0.823775359,0.879242859,0.006836256
597.443,0.824835617,0.891016246,0.006948847
597.644,0.837569836,0.873022448,0.006756228
597.846,0.848365607,0.900664601,0.006824458
598.047,0.833603563,0.901919763,0.006885048
598.248,0.845265121,0.882893028,0.006874092
598.45,0.864111414,0.886008011,0.007013016
598.651,0.852132485,0.890919985,0.00668342
598.852,0.827057172,0.867323115,0.006832239
599.053,0.818078469,0.874487371,0.00662933
599.255,0.875984863,0.867178704,0.00673986
599.456,0.804363865,0.855598849,0.006795704
599.657,0.848815074,0.845170562,0.006766899
599.858,0.852369899,0.870475819,0.006717574
600.06,0.847867174,0.821867063,0.006879742
600.261,0.817977271,0.906759511,0.006671054
600.462,0.802646471,0.835278734,0.006550464
600.663,0.816031149,0.880615067,0.006710218
600.864,0.858413182,0.845285933,0.006651193
601.066,0.785407502,0.86158479,0.006647627
601.267,0.848835722,0.853997061,0.006731285
601.468,0.820254414,0.836336718,0.006587415
601.669,0.803228634,0.862949364,0.006437752
601.87,0.796096709,0.864294447,0.0066804
602.071,0.785359822,0.851260586,0.00671935
602.272,0.802903004,0.85646063,0.006887524
602.473,0.835498024,0.845272043,0.006413362
602.674,0.822997042,0.846199402,0.006682208
602.875,0.770462699,0.824015311,0.006521256
603.076,0.824812742,0.826198517,0.006701501
603.277,0.810393965,0.799652653,0.006481582
603.478,0.779825019,0.824408447,0.006453674
603.679,0.849413856,0.832145602,0.006536337
603.88,0.793772184,0.870601342,0.006456015
604.081,0.751606971,0.849669041,0.006362707
604.282,0.799344909,0.840650099,0.006601541
604.483,0.780607716,0.839229098,0.006350191
604.684,0.778644495,0.83611209,0.006374964
604.885,0.778023338,0.836320962,0.006168463
605.085,0.806184192,0.808305768,0.006396459
605.286,0.759368883,0.824415646,0.006428475
605.487,0.78701366,0.790653603,0.006428696
605.688,0.796079625,0.83261488,0.006290924
605.889,0.78969252,0.820952876,0.006333892
606.09,0.766735239,0.811069797,0.006377264
606.29,0.787784313,0.811380034,0.006334148
606.491,0.781284174,0.810923203,0.006240298
606.692,0.788449834,0.799404842,0.006129777
606.893,0.756031038,0.79189324,0.006306837
607.093,0.757384786,0.782228296,0.006343358
607.294,0.754871499,0.827515409,0.006372482
607.495,0.775561493,0.800263525,0.006264754
607.695,0.780000379,0.767920299,0.006217511
607.896,0.785135934,0.80267797,0.006179178
608.097,0.786872649,0.76042125,0.006149035
608.297,0.757289646,0.777644005,0.00623797
608.498,0.737720521,0.781861679,0.006065786
608.699,0.736858273,0.786608028,0.006129469
608.899,0.71327545,0.764213662,0.005959625
609.1,0.75486889,0.799286623,0.006015147
609.3,0.721343293,0.792308169,0.00591423
609.501,0.730208463,0.769342171,0.006036682
609.702,0.699082628,0.775149417,0.005922948
609.902,0.773614262,0.769964111,0.006078343
610.103,0.724924704,0.753805145,0.00579132
610.303,0.726739878,0.768972537,0.005936645
610.504,0.76844096,0.784653776,0.005912448
610.704,0.764118758,0.746307485,0.005837751
610.905,0.736816471,0.736833952,0.00592883
611.105,0.724124339,0.749014583,0.005766898
611.305,0.751637374,0.762120142,0.005830154
611.506,0.745916383,0.755764958,0.005766082
611.706,0.697114096,0.734530227,0.005925934
611.907,0.763137059,0.758845543,0.005817562
612.107,0.726296841,0.725085336,0.005806368
612.307,0.749971391,0.741295806,0.005834727
612.508,0.731637617,0.735435786,0.005761021
612.708,0.721751297,0.738533175,0.005728193
612.908,0.660769266,0.705233741,0.005857577
613.109,0.746770823,0.719489908,0.005693674
613.309,0.722815092,0.733723383,0.005773911
613.509,0.696852072,0.736312012,0.005623525
613.71,0.660817441,0.711040191,0.005693185
613.91,0.65049139,0.732207215,0.005560147
614.11,0.689460244,0.725292639,0.005601119
614.31,0.655810005,0.704201551,0.005557898
614.51,0.663009963,0.726101735,0.005446233
614.711,0.707986599,0.696675561,0.005595887
614.911,0.682441724,0.719944685,0.005466299
615.111,0.702111033,0.706107418,0.005458129
615.311,0.65997143,0.666592944,0.005456899
615.511,0.678625742,0.683886721,0.005486177
615.711,0.673964597,0.707107121,0.005482225
615.912,0.663752477,0.685377967,0.005403393
616.112,0.641974937,0.70283996,0.005443549
616.312,0.65901219,0.67787239,0.005471101
616.512,0.646556489,0.713602863,0.005370665
616.712,0.684124895,0.675223389,0.005367584
616.912,0.611778969,0.69577912,0.00550665
617.112,0.717620025,0.702861534,0.005291284
617.312,0.670425449,0.695366774,0.005322292
617.512,0.630117913,0.668224649,0.00531088
617.712,0.61962695,0.662526897,0.005230759
617.912,0.638882487,0.663927167,0.00521185
618.112,0.610157496,0.668166812,0.005201001
618.312,0.616796454,0.659252464,0.005161102
618.512,0.638717146,0.647512276,0.004993177
618.712,0.654831135,0.670481817,0.005241552
618.912,0.674513404,0.634042595,0.005005028
619.112,0.636970634,0.635538195,0.005206679
619.311,0.629055013,0.691652567,0.005029321
619.511,0.62513106,0.651131538,0.005099061
619.711,0.662538068,0.676991373,0.004939984
619.911,0.625620813,0.630062838,0.005011742
620.111,0.623899559,0.630001453,0.004991628
620.311,0.609306935,0.648404381,0.005049073
620.51,0.642141793,0.668541291,0.005152025
620.71,0.589776963,0.623902183,0.004898796
620.91,0.591120829,0.643806203,0.004987089
621.11,0.588663483,0.644916727,0.005037658
621.309,0.634781267,0.610522571,0.00496729
621.509,0.605681785,0.648147038,0.004861419
621.709,0.644012464,0.650916864,0.004890947
621.909,0.602767668,0.602367986,0.004924624
622.108,0.621930944,0.611143599,0.004768692
622.308,0.586775845,0.608663963,0.004895995
622.508,0.570863133,0.622075728,0.004768025
622.707,0.563008884,0.624935066,0.004807312
622.907,0.605594848,0.588739063,0.004613275
623.106,0.546967821,0.59774653,0.004636695
623.306,0.612072538,0.583809746,0.004707357
623.506,0.582720224,0.616081112,0.004665228
623.705,0.595906436,0.588486978,0.004703139
623.905,0.63217777,0.599575627,0.004643721
624.104,0.591462735,0.5874872,0.004544346
624.304,0.549029736,0.626068107,0.004806066
624.503,0.566112602,0.573277644,0.004698969
624.703,0.525661589,0.585231865,0.004588448
624.902,0.554052747,0.572787271,0.004542945
625.102,0.559584456,0.605513177,0.004505852
625.301,0.56546542,0.565958758,0.004515197
625.501,0.595474829,0.578667427,0.004686946
625.7,0.549068612,0.577096547,0.004477494
625.899,0.549700214,0.574258888,0.004426909
626.099,0.510649534,0.590083816,0.004421578
626.298,0.534302748,0.583422849,0.004500998
626.498,0.535675787,0.569471908,0.004461185
626.697,0.547766656,0.554924594,0.004391906
626.896,0.548810914,0.570878459,0.004278915
627.096,0.561801033,0.552596851,0.004447808
627.295,0.525484055,0.524103228,0.004453854
627.494,0.505007758,0.553262441,0.004339478
627.694,0.544233573,0.54274185,0.004242934
627.893,0.542836972,0.508206841,0.004242909
628.092,0.543107987,0.518298679,0.004356748
628.291,0.528021905,0.549397123,0.004274016
