2210,1,1150.958,1116.143,1114.095,1165.294,1169.39,1103.855,1126.383,1087.471,1095.663,1146.862,1142.767,1171.438,1150.958,1153.006,1140.719,1150.958,1128.431,1142.767,1099.759,1126.383,1138.671,1103.855,1124.335,1101.807,1112.047,1058.8,1066.992,1112.047,1105.903,1155.054,1089.519,1167.342,1142.767,1153.006,1138.671,1083.375,1120.239,1150.958,1136.623,1093.615,1161.198,1048.56,1116.143,1120.239,1112.047,1136.623
2261,1,1150.958,1112.047,1171.438,1134.575,1116.143,1118.191,1105.903,1165.294,1062.896,1165.294,1142.767,1073.136,1118.191,1071.088,1167.342,1132.527,1101.807,1183.726,1107.951,1085.423,1073.136,1144.815,1083.375,1148.91,1097.711,1083.375,1165.294,1120.239,1150.958,1054.704,1048.56,1087.471,1153.006,1071.088,1165.294,1069.04,1075.184,1097.711,1138.671,1091.567,1144.815,1134.575,1085.423,1085.423,1120.239,1089.519
2313,1,1120.239,1099.759,1144.815,1058.8,1099.759,1140.719,1140.719,1144.815,1136.623,1040.368,1023.984,1079.28,1165.294,1079.28,1114.095,1038.32,1091.567,1095.663,1071.088,1232.877,1134.575,1134.575,1134.575,1066.992,1101.807,1140.719,1103.855,1140.719,1107.951,1107.951,1150.958,1159.15,1019.888,1062.896,1101.807,1124.335,1146.862,1122.287,1130.479,1073.136,1099.759,1136.623,1148.91,1126.383,1101.807,1206.254
2363,1,1093.615,1161.198,1099.759,1103.855,1132.527,1128.431,1114.095,1087.471,1066.992,1150.958,1109.999,1105.903,1120.239,1114.095,1101.807,1153.006,1120.239,1075.184,1163.246,1173.486,1107.951,1153.006,1050.608,1144.815,1171.438,1148.91,1103.855,1120.239,1083.375,1122.287,1077.232,1124.335,1165.294,1064.944,1144.815,1128.431,1144.815,1189.87,1191.918,1124.335,1126.383,1173.486,1095.663,1150.958,1128.431,1091.567
2414,1,1069.04,1107.951,1095.663,1101.807,1081.327,1093.615,1105.903,1128.431,1140.719,1150.958,1148.91,1198.062,1116.143,1077.232,1130.479,1099.759,1069.04,1109.999,1216.493,1136.623,1105.903,1114.095,1138.671,1175.534,1153.006,1146.862,1089.519,1101.807,1150.958,1144.815,1167.342,1132.527,1126.383,1132.527,1066.992,1187.822,1099.759,1093.615,1167.342,1173.486,1075.184,1066.992,1054.704,1146.862,1023.984,1124.335
2465,1,1144.815,1079.28,1114.095,1083.375,1120.239,1128.431,1099.759,1118.191,1171.438,1118.191,1169.39,1091.567,1159.15,1093.615,1171.438,1134.575,1134.575,1175.534,1114.095,1181.678,1124.335,1210.35,1144.815,1107.951,1157.102,1163.246,1189.87,1126.383,1150.958,1116.143,1093.615,1134.575,1122.287,1175.534,1038.32,1159.15,1153.006,1112.047,1073.136,1126.383,1079.28,1189.87,1120.239,1085.423,1107.951,1081.327
2518,1,1079.28,1148.91,1101.807,1163.246,1173.486,1153.006,1120.239,1103.855,1091.567,1163.246,1079.28,1107.951,1146.862,1193.966,1136.623,1062.896,1073.136,1134.575,1114.095,1046.512,1085.423,1142.767,1091.567,1130.479,1177.582,1060.848,1153.006,1140.719,1103.855,1064.944,1177.582,1116.143,1153.006,1173.486,1120.239,1112.047,1009.649,1081.327,1103.855,1132.527,1095.663,1120.239,1093.615,1140.719,1132.527,1089.519
2567,1,1140.719,1124.335,1112.047,1177.582,1175.534,1091.567,1157.102,1056.752,1157.102,1101.807,1161.198,1148.91,1107.951,1073.136,1142.767,1124.335,1144.815,1140.719,1077.232,1075.184,991.217,1126.383,1148.91,1097.711,1136.623,1120.239,1077.232,1146.862,1099.759,1114.095,1058.8,1089.519,1081.327,1116.143,1150.958,1148.91,1132.527,1150.958,1116.143,1118.191,1181.678,1128.431,1103.855,1157.102,1177.582,1107.951
2619,1,1130.479,1142.767,1077.232,1132.527,1081.327,1148.91,1091.567,1079.28,1085.423,1136.623,1118.191,1054.704,1130.479,1099.759,1099.759,1075.184,1091.567,1034.224,1126.383,1091.567,1116.143,1148.91,1101.807,1130.479,1095.663,1091.567,1081.327,1144.815,1148.91,1196.014,1161.198,1118.191,1122.287,1130.479,1118.191,1134.575,1202.158,1089.519,1132.527,1181.678,1161.198,1128.431,1136.623,1081.327,1032.176,1083.375
